path,label,label_id,n_frames
dataset_cordialidad\Muchas Gracias\seq_43.npy,Muchas Gracias,20,46
dataset_cordialidad\Muchas Gracias\seq_44.npy,Muchas Gracias,20,46
dataset_cordialidad\Muchas Gracias\seq_45.npy,Muchas Gracias,20,47
dataset_cordialidad\Muchas Gracias\seq_46.npy,Muchas Gracias,20,47
dataset_cordialidad\Muchas Gracias\seq_47.npy,Muchas Gracias,20,47
dataset_cordialidad\Muchas Gracias\seq_48.npy,Muchas Gracias,20,176
dataset_cordialidad\Muchas Gracias\seq_49.npy,Muchas Gracias,20,176
dataset_cordialidad\Muchas Gracias\seq_5.npy,Muchas Gracias,20,127
dataset_cordialidad\Muchas Gracias\seq_50.npy,Muchas Gracias,20,176
dataset_cordialidad\Muchas Gracias\seq_51.npy,Muchas Gracias,20,140
dataset_cordialidad\Muchas Gracias\seq_52.npy,Muchas Gracias,20,140
dataset_cordialidad\Muchas Gracias\seq_53.npy,Muchas Gracias,20,140
dataset_cordialidad\Muchas Gracias\seq_54.npy,Muchas Gracias,20,157
dataset_cordialidad\Muchas Gracias\seq_55.npy,Muchas Gracias,20,157
dataset_cordialidad\Muchas Gracias\seq_56.npy,Muchas Gracias,20,157
dataset_cordialidad\Muchas Gracias\seq_57.npy,Muchas Gracias,20,120
dataset_cordialidad\Muchas Gracias\seq_58.npy,Muchas Gracias,20,120
dataset_cordialidad\Muchas Gracias\seq_59.npy,Muchas Gracias,20,120
dataset_cordialidad\Muchas Gracias\seq_6.npy,Muchas Gracias,20,140
dataset_cordialidad\Muchas Gracias\seq_60.npy,Muchas Gracias,20,142
dataset_cordialidad\Muchas Gracias\seq_61.npy,Muchas Gracias,20,142
dataset_cordialidad\Muchas Gracias\seq_62.npy,Muchas Gracias,20,142
dataset_cordialidad\Muchas Gracias\seq_63.npy,Muchas Gracias,20,118
dataset_cordialidad\Muchas Gracias\seq_64.npy,Muchas Gracias,20,118
dataset_cordialidad\Muchas Gracias\seq_65.npy,Muchas Gracias,20,118
dataset_cordialidad\Muchas Gracias\seq_66.npy,Muchas Gracias,20,150
dataset_cordialidad\Muchas Gracias\seq_67.npy,Muchas Gracias,20,150
dataset_cordialidad\Muchas Gracias\seq_68.npy,Muchas Gracias,20,150
dataset_cordialidad\Muchas Gracias\seq_69.npy,Muchas Gracias,20,50
dataset_cordialidad\Muchas Gracias\seq_7.npy,Muchas Gracias,20,140
dataset_cordialidad\Muchas Gracias\seq_70.npy,Muchas Gracias,20,50
dataset_cordialidad\Muchas Gracias\seq_71.npy,Muchas Gracias,20,50
dataset_cordialidad\Muchas Gracias\seq_72.npy,Muchas Gracias,20,115
dataset_cordialidad\Muchas Gracias\seq_73.npy,Muchas Gracias,20,115
dataset_cordialidad\Muchas Gracias\seq_74.npy,Muchas Gracias,20,115
dataset_cordialidad\Muchas Gracias\seq_75.npy,Muchas Gracias,20,137
dataset_cordialidad\Muchas Gracias\seq_76.npy,Muchas Gracias,20,137
dataset_cordialidad\Muchas Gracias\seq_77.npy,Muchas Gracias,20,137
dataset_cordialidad\Muchas Gracias\seq_78.npy,Muchas Gracias,20,111
dataset_cordialidad\Muchas Gracias\seq_79.npy,Muchas Gracias,20,111
dataset_cordialidad\Muchas Gracias\seq_8.npy,Muchas Gracias,20,140
dataset_cordialidad\Muchas Gracias\seq_80.npy,Muchas Gracias,20,111
dataset_cordialidad\Muchas Gracias\seq_81.npy,Muchas Gracias,20,130
dataset_cordialidad\Muchas Gracias\seq_82.npy,Muchas Gracias,20,130
dataset_cordialidad\Muchas Gracias\seq_83.npy,Muchas Gracias,20,130
dataset_cordialidad\Muchas Gracias\seq_9.npy,Muchas Gracias,20,123
dataset_cordialidad\Muy Bien\seq_0.npy,Muy Bien,21,30
dataset_cordialidad\Muy Bien\seq_1.npy,Muy Bien,21,30
dataset_cordialidad\Muy Bien\seq_10.npy,Muy Bien,21,35
dataset_cordialidad\Muy Bien\seq_11.npy,Muy Bien,21,35
dataset_cordialidad\Muy Bien\seq_12.npy,Muy Bien,21,36
dataset_cordialidad\Muy Bien\seq_13.npy,Muy Bien,21,36
dataset_cordialidad\Muy Bien\seq_14.npy,Muy Bien,21,36
dataset_cordialidad\Muy Bien\seq_15.npy,Muy Bien,21,53
dataset_cordialidad\Muy Bien\seq_16.npy,Muy Bien,21,53
dataset_cordialidad\Muy Bien\seq_17.npy,Muy Bien,21,53
dataset_cordialidad\Muy Bien\seq_18.npy,Muy Bien,21,43
dataset_cordialidad\Muy Bien\seq_19.npy,Muy Bien,21,43
dataset_cordialidad\Muy Bien\seq_2.npy,Muy Bien,21,30
dataset_cordialidad\Muy Bien\seq_20.npy,Muy Bien,21,43
dataset_cordialidad\Muy Bien\seq_21.npy,Muy Bien,21,45
dataset_cordialidad\Muy Bien\seq_22.npy,Muy Bien,21,45
dataset_cordialidad\Muy Bien\seq_23.npy,Muy Bien,21,45
dataset_cordialidad\Muy Bien\seq_24.npy,Muy Bien,21,55
dataset_cordialidad\Muy Bien\seq_25.npy,Muy Bien,21,55
dataset_cordialidad\Muy Bien\seq_26.npy,Muy Bien,21,55
dataset_cordialidad\Muy Bien\seq_27.npy,Muy Bien,21,45
dataset_cordialidad\Muy Bien\seq_28.npy,Muy Bien,21,45
dataset_cordialidad\Muy Bien\seq_29.npy,Muy Bien,21,45
dataset_cordialidad\Muy Bien\seq_3.npy,Muy Bien,21,29
dataset_cordialidad\Muy Bien\seq_30.npy,Muy Bien,21,49
dataset_cordialidad\Muy Bien\seq_31.npy,Muy Bien,21,49
dataset_cordialidad\Muy Bien\seq_32.npy,Muy Bien,21,49
dataset_cordialidad\Muy Bien\seq_33.npy,Muy Bien,21,77
dataset_cordialidad\Muy Bien\seq_34.npy,Muy Bien,21,77
dataset_cordialidad\Muy Bien\seq_35.npy,Muy Bien,21,77
dataset_cordialidad\Muy Bien\seq_36.npy,Muy Bien,21,38
dataset_cordialidad\Muy Bien\seq_37.npy,Muy Bien,21,38
dataset_cordialidad\Muy Bien\seq_38.npy,Muy Bien,21,38
dataset_cordialidad\Muy Bien\seq_39.npy,Muy Bien,21,39
dataset_cordialidad\Muy Bien\seq_4.npy,Muy Bien,21,29
dataset_cordialidad\Muy Bien\seq_40.npy,Muy Bien,21,39
dataset_cordialidad\Muy Bien\seq_41.npy,Muy Bien,21,39
dataset_cordialidad\Muy Bien\seq_42.npy,Muy Bien,21,33
dataset_cordialidad\Muy Bien\seq_43.npy,Muy Bien,21,33
dataset_cordialidad\Muy Bien\seq_44.npy,Muy Bien,21,33
dataset_cordialidad\Muy Bien\seq_45.npy,Muy Bien,21,64
dataset_cordialidad\Muy Bien\seq_46.npy,Muy Bien,21,64
dataset_cordialidad\Muy Bien\seq_47.npy,Muy Bien,21,64
dataset_cordialidad\Muy Bien\seq_48.npy,Muy Bien,21,32
dataset_cordialidad\Muy Bien\seq_49.npy,Muy Bien,21,32
dataset_cordialidad\Muy Bien\seq_5.npy,Muy Bien,21,29
dataset_cordialidad\Muy Bien\seq_50.npy,Muy Bien,21,32
dataset_cordialidad\Muy Bien\seq_51.npy,Muy Bien,21,54
dataset_cordialidad\Muy Bien\seq_52.npy,Muy Bien,21,54
dataset_cordialidad\Muy Bien\seq_53.npy,Muy Bien,21,54
dataset_cordialidad\Muy Bien\seq_54.npy,Muy Bien,21,44
dataset_cordialidad\Muy Bien\seq_55.npy,Muy Bien,21,44
dataset_cordialidad\Muy Bien\seq_56.npy,Muy Bien,21,44
dataset_cordialidad\Muy Bien\seq_57.npy,Muy Bien,21,38
dataset_cordialidad\Muy Bien\seq_58.npy,Muy Bien,21,38
dataset_cordialidad\Muy Bien\seq_59.npy,Muy Bien,21,38
dataset_cordialidad\Muy Bien\seq_6.npy,Muy Bien,21,30
dataset_cordialidad\Muy Bien\seq_60.npy,Muy Bien,21,55
dataset_cordialidad\Muy Bien\seq_61.npy,Muy Bien,21,55
dataset_cordialidad\Muy Bien\seq_62.npy,Muy Bien,21,55
dataset_cordialidad\Muy Bien\seq_63.npy,Muy Bien,21,43
dataset_cordialidad\Muy Bien\seq_64.npy,Muy Bien,21,43
dataset_cordialidad\Muy Bien\seq_65.npy,Muy Bien,21,43
dataset_cordialidad\Muy Bien\seq_66.npy,Muy Bien,21,47
dataset_cordialidad\Muy Bien\seq_67.npy,Muy Bien,21,47
dataset_cordialidad\Muy Bien\seq_68.npy,Muy Bien,21,47
dataset_cordialidad\Muy Bien\seq_69.npy,Muy Bien,21,35
dataset_cordialidad\Muy Bien\seq_7.npy,Muy Bien,21,30
dataset_cordialidad\Muy Bien\seq_70.npy,Muy Bien,21,35
dataset_cordialidad\Muy Bien\seq_71.npy,Muy Bien,21,35
dataset_cordialidad\Muy Bien\seq_72.npy,Muy Bien,21,41
dataset_cordialidad\Muy Bien\seq_73.npy,Muy Bien,21,41
dataset_cordialidad\Muy Bien\seq_74.npy,Muy Bien,21,41
dataset_cordialidad\Muy Bien\seq_75.npy,Muy Bien,21,35
dataset_cordialidad\Muy Bien\seq_76.npy,Muy Bien,21,35
dataset_cordialidad\Muy Bien\seq_77.npy,Muy Bien,21,35
dataset_cordialidad\Muy Bien\seq_8.npy,Muy Bien,21,30
dataset_cordialidad\Muy Bien\seq_9.npy,Muy Bien,21,35
dataset_cordialidad\Muy mal\seq_0.npy,Muy mal,22,35
dataset_cordialidad\Muy mal\seq_1.npy,Muy mal,22,35
dataset_cordialidad\Muy mal\seq_10.npy,Muy mal,22,51
dataset_cordialidad\Muy mal\seq_11.npy,Muy mal,22,51
dataset_cordialidad\Muy mal\seq_12.npy,Muy mal,22,24
dataset_cordialidad\Muy mal\seq_13.npy,Muy mal,22,24
dataset_cordialidad\Muy mal\seq_14.npy,Muy mal,22,24
dataset_cordialidad\Muy mal\seq_15.npy,Muy mal,22,39
dataset_cordialidad\Muy mal\seq_16.npy,Muy mal,22,39
dataset_cordialidad\Muy mal\seq_17.npy,Muy mal,22,39
dataset_cordialidad\Muy mal\seq_18.npy,Muy mal,22,45
dataset_cordialidad\Muy mal\seq_19.npy,Muy mal,22,45
dataset_cordialidad\Muy mal\seq_2.npy,Muy mal,22,35
dataset_cordialidad\Muy mal\seq_20.npy,Muy mal,22,45
dataset_cordialidad\Muy mal\seq_21.npy,Muy mal,22,43
dataset_cordialidad\Muy mal\seq_22.npy,Muy mal,22,43
dataset_cordialidad\Muy mal\seq_23.npy,Muy mal,22,43
dataset_cordialidad\Muy mal\seq_24.npy,Muy mal,22,51
dataset_cordialidad\Muy mal\seq_25.npy,Muy mal,22,51
dataset_cordialidad\Muy mal\seq_26.npy,Muy mal,22,51
dataset_cordialidad\Muy mal\seq_27.npy,Muy mal,22,58
dataset_cordialidad\Muy mal\seq_28.npy,Muy mal,22,58
dataset_cordialidad\Muy mal\seq_29.npy,Muy mal,22,58
dataset_cordialidad\Muy mal\seq_3.npy,Muy mal,22,30
dataset_cordialidad\Muy mal\seq_30.npy,Muy mal,22,69
dataset_cordialidad\Muy mal\seq_31.npy,Muy mal,22,69
dataset_cordialidad\Muy mal\seq_32.npy,Muy mal,22,69
dataset_cordialidad\Muy mal\seq_33.npy,Muy mal,22,47
dataset_cordialidad\Muy mal\seq_34.npy,Muy mal,22,47
dataset_cordialidad\Muy mal\seq_35.npy,Muy mal,22,47
dataset_cordialidad\Muy mal\seq_36.npy,Muy mal,22,42
dataset_cordialidad\Muy mal\seq_37.npy,Muy mal,22,42
dataset_cordialidad\Muy mal\seq_38.npy,Muy mal,22,42
dataset_cordialidad\Muy mal\seq_39.npy,Muy mal,22,57
dataset_cordialidad\Muy mal\seq_4.npy,Muy mal,22,30
dataset_cordialidad\Muy mal\seq_40.npy,Muy mal,22,57
dataset_cordialidad\Muy mal\seq_41.npy,Muy mal,22,57
dataset_cordialidad\Muy mal\seq_42.npy,Muy mal,22,75
dataset_cordialidad\Muy mal\seq_43.npy,Muy mal,22,75
dataset_cordialidad\Muy mal\seq_44.npy,Muy mal,22,75
dataset_cordialidad\Muy mal\seq_45.npy,Muy mal,22,44
dataset_cordialidad\Muy mal\seq_46.npy,Muy mal,22,44
dataset_cordialidad\Muy mal\seq_47.npy,Muy mal,22,44
dataset_cordialidad\Muy mal\seq_48.npy,Muy mal,22,44
dataset_cordialidad\Muy mal\seq_49.npy,Muy mal,22,44
dataset_cordialidad\Muy mal\seq_5.npy,Muy mal,22,30
dataset_cordialidad\Muy mal\seq_50.npy,Muy mal,22,44
dataset_cordialidad\Muy mal\seq_51.npy,Muy mal,22,39
dataset_cordialidad\Muy mal\seq_52.npy,Muy mal,22,39
dataset_cordialidad\Muy mal\seq_53.npy,Muy mal,22,39
dataset_cordialidad\Muy mal\seq_54.npy,Muy mal,22,42
dataset_cordialidad\Muy mal\seq_55.npy,Muy mal,22,42
dataset_cordialidad\Muy mal\seq_56.npy,Muy mal,22,42
dataset_cordialidad\Muy mal\seq_57.npy,Muy mal,22,46
dataset_cordialidad\Muy mal\seq_58.npy,Muy mal,22,46
dataset_cordialidad\Muy mal\seq_59.npy,Muy mal,22,46
dataset_cordialidad\Muy mal\seq_6.npy,Muy mal,22,40
dataset_cordialidad\Muy mal\seq_60.npy,Muy mal,22,57
dataset_cordialidad\Muy mal\seq_61.npy,Muy mal,22,57
dataset_cordialidad\Muy mal\seq_62.npy,Muy mal,22,57
dataset_cordialidad\Muy mal\seq_63.npy,Muy mal,22,50
dataset_cordialidad\Muy mal\seq_64.npy,Muy mal,22,50
dataset_cordialidad\Muy mal\seq_65.npy,Muy mal,22,50
dataset_cordialidad\Muy mal\seq_66.npy,Muy mal,22,48
dataset_cordialidad\Muy mal\seq_67.npy,Muy mal,22,48
dataset_cordialidad\Muy mal\seq_68.npy,Muy mal,22,48
dataset_cordialidad\Muy mal\seq_69.npy,Muy mal,22,47
dataset_cordialidad\Muy mal\seq_7.npy,Muy mal,22,40
dataset_cordialidad\Muy mal\seq_70.npy,Muy mal,22,47
dataset_cordialidad\Muy mal\seq_71.npy,Muy mal,22,47
dataset_cordialidad\Muy mal\seq_72.npy,Muy mal,22,53
dataset_cordialidad\Muy mal\seq_73.npy,Muy mal,22,53
dataset_cordialidad\Muy mal\seq_74.npy,Muy mal,22,53
dataset_cordialidad\Muy mal\seq_75.npy,Muy mal,22,40
dataset_cordialidad\Muy mal\seq_76.npy,Muy mal,22,40
dataset_cordialidad\Muy mal\seq_77.npy,Muy mal,22,40
dataset_cordialidad\Muy mal\seq_78.npy,Muy mal,22,54
dataset_cordialidad\Muy mal\seq_79.npy,Muy mal,22,54
dataset_cordialidad\Muy mal\seq_8.npy,Muy mal,22,40
dataset_cordialidad\Muy mal\seq_80.npy,Muy mal,22,54
dataset_cordialidad\Muy mal\seq_81.npy,Muy mal,22,42
dataset_cordialidad\Muy mal\seq_82.npy,Muy mal,22,42
dataset_cordialidad\Muy mal\seq_83.npy,Muy mal,22,42
dataset_cordialidad\Muy mal\seq_84.npy,Muy mal,22,43
dataset_cordialidad\Muy mal\seq_85.npy,Muy mal,22,43
dataset_cordialidad\Muy mal\seq_86.npy,Muy mal,22,43
dataset_cordialidad\Muy mal\seq_9.npy,Muy mal,22,51
dataset_cordialidad\Necesitar\seq_0.npy,Necesitar,23,36
dataset_cordialidad\Necesitar\seq_1.npy,Necesitar,23,36
dataset_cordialidad\Necesitar\seq_10.npy,Necesitar,23,42
dataset_cordialidad\Necesitar\seq_11.npy,Necesitar,23,42
dataset_cordialidad\Necesitar\seq_12.npy,Necesitar,23,47
dataset_cordialidad\Necesitar\seq_13.npy,Necesitar,23,47
dataset_cordialidad\Necesitar\seq_14.npy,Necesitar,23,47
dataset_cordialidad\Necesitar\seq_15.npy,Necesitar,23,64
dataset_cordialidad\Necesitar\seq_16.npy,Necesitar,23,64
dataset_cordialidad\Necesitar\seq_17.npy,Necesitar,23,64
dataset_cordialidad\Necesitar\seq_18.npy,Necesitar,23,56
dataset_cordialidad\Necesitar\seq_19.npy,Necesitar,23,56
dataset_cordialidad\Necesitar\seq_2.npy,Necesitar,23,36
dataset_cordialidad\Necesitar\seq_20.npy,Necesitar,23,56
dataset_cordialidad\Necesitar\seq_21.npy,Necesitar,23,48
dataset_cordialidad\Necesitar\seq_22.npy,Necesitar,23,48
dataset_cordialidad\Necesitar\seq_23.npy,Necesitar,23,48
dataset_cordialidad\Necesitar\seq_24.npy,Necesitar,23,88
dataset_cordialidad\Necesitar\seq_25.npy,Necesitar,23,88
dataset_cordialidad\Necesitar\seq_26.npy,Necesitar,23,88
dataset_cordialidad\Necesitar\seq_27.npy,Necesitar,23,85
dataset_cordialidad\Necesitar\seq_28.npy,Necesitar,23,85
dataset_cordialidad\Necesitar\seq_29.npy,Necesitar,23,85
dataset_cordialidad\Necesitar\seq_3.npy,Necesitar,23,36
dataset_cordialidad\Necesitar\seq_30.npy,Necesitar,23,78
dataset_cordialidad\Necesitar\seq_31.npy,Necesitar,23,78
dataset_cordialidad\Necesitar\seq_32.npy,Necesitar,23,78
dataset_cordialidad\Necesitar\seq_33.npy,Necesitar,23,48
dataset_cordialidad\Necesitar\seq_34.npy,Necesitar,23,48
dataset_cordialidad\Necesitar\seq_35.npy,Necesitar,23,48
dataset_cordialidad\Necesitar\seq_36.npy,Necesitar,23,47
dataset_cordialidad\Necesitar\seq_37.npy,Necesitar,23,47
dataset_cordialidad\Necesitar\seq_38.npy,Necesitar,23,47
dataset_cordialidad\Necesitar\seq_39.npy,Necesitar,23,39
dataset_cordialidad\Necesitar\seq_4.npy,Necesitar,23,36
dataset_cordialidad\Necesitar\seq_40.npy,Necesitar,23,39
dataset_cordialidad\Necesitar\seq_41.npy,Necesitar,23,39
dataset_cordialidad\Necesitar\seq_42.npy,Necesitar,23,39
dataset_cordialidad\Necesitar\seq_43.npy,Necesitar,23,39
dataset_cordialidad\Necesitar\seq_44.npy,Necesitar,23,39
dataset_cordialidad\Necesitar\seq_45.npy,Necesitar,23,44
dataset_cordialidad\Necesitar\seq_46.npy,Necesitar,23,44
dataset_cordialidad\Necesitar\seq_47.npy,Necesitar,23,44
dataset_cordialidad\Necesitar\seq_48.npy,Necesitar,23,39
dataset_cordialidad\Necesitar\seq_49.npy,Necesitar,23,39
dataset_cordialidad\Necesitar\seq_5.npy,Necesitar,23,36
dataset_cordialidad\Necesitar\seq_50.npy,Necesitar,23,39
dataset_cordialidad\Necesitar\seq_51.npy,Necesitar,23,47
dataset_cordialidad\Necesitar\seq_52.npy,Necesitar,23,47
dataset_cordialidad\Necesitar\seq_53.npy,Necesitar,23,47
dataset_cordialidad\Necesitar\seq_54.npy,Necesitar,23,55
dataset_cordialidad\Necesitar\seq_55.npy,Necesitar,23,55
dataset_cordialidad\Necesitar\seq_56.npy,Necesitar,23,55
dataset_cordialidad\Necesitar\seq_57.npy,Necesitar,23,45
dataset_cordialidad\Necesitar\seq_58.npy,Necesitar,23,45
dataset_cordialidad\Necesitar\seq_59.npy,Necesitar,23,45
dataset_cordialidad\Necesitar\seq_6.npy,Necesitar,23,33
dataset_cordialidad\Necesitar\seq_60.npy,Necesitar,23,54
dataset_cordialidad\Necesitar\seq_61.npy,Necesitar,23,54
dataset_cordialidad\Necesitar\seq_62.npy,Necesitar,23,54
dataset_cordialidad\Necesitar\seq_63.npy,Necesitar,23,45
dataset_cordialidad\Necesitar\seq_64.npy,Necesitar,23,45
dataset_cordialidad\Necesitar\seq_65.npy,Necesitar,23,45
dataset_cordialidad\Necesitar\seq_66.npy,Necesitar,23,49
dataset_cordialidad\Necesitar\seq_67.npy,Necesitar,23,49
dataset_cordialidad\Necesitar\seq_68.npy,Necesitar,23,49
dataset_cordialidad\Necesitar\seq_69.npy,Necesitar,23,37
dataset_cordialidad\Necesitar\seq_7.npy,Necesitar,23,33
dataset_cordialidad\Necesitar\seq_70.npy,Necesitar,23,37
dataset_cordialidad\Necesitar\seq_71.npy,Necesitar,23,37
dataset_cordialidad\Necesitar\seq_72.npy,Necesitar,23,40
dataset_cordialidad\Necesitar\seq_73.npy,Necesitar,23,40
dataset_cordialidad\Necesitar\seq_74.npy,Necesitar,23,40
dataset_cordialidad\Necesitar\seq_75.npy,Necesitar,23,43
dataset_cordialidad\Necesitar\seq_76.npy,Necesitar,23,43
dataset_cordialidad\Necesitar\seq_77.npy,Necesitar,23,43
dataset_cordialidad\Necesitar\seq_8.npy,Necesitar,23,33
dataset_cordialidad\Necesitar\seq_9.npy,Necesitar,23,42
dataset_cordialidad\No\seq_0.npy,No,24,155
dataset_cordialidad\No\seq_1.npy,No,24,155
dataset_cordialidad\No\seq_10.npy,No,24,133
dataset_cordialidad\No\seq_11.npy,No,24,133
dataset_cordialidad\No\seq_12.npy,No,24,120
dataset_cordialidad\No\seq_13.npy,No,24,120
dataset_cordialidad\No\seq_14.npy,No,24,120
dataset_cordialidad\No\seq_15.npy,No,24,142
dataset_cordialidad\No\seq_16.npy,No,24,142
dataset_cordialidad\No\seq_17.npy,No,24,142
dataset_cordialidad\No\seq_18.npy,No,24,125
dataset_cordialidad\No\seq_19.npy,No,24,125
dataset_cordialidad\No\seq_2.npy,No,24,155
dataset_cordialidad\No\seq_20.npy,No,24,125
dataset_cordialidad\No\seq_21.npy,No,24,106
dataset_cordialidad\No\seq_22.npy,No,24,106
dataset_cordialidad\No\seq_23.npy,No,24,106
dataset_cordialidad\No\seq_24.npy,No,24,108
dataset_cordialidad\No\seq_25.npy,No,24,108
dataset_cordialidad\No\seq_26.npy,No,24,108
dataset_cordialidad\No\seq_27.npy,No,24,102
dataset_cordialidad\No\seq_28.npy,No,24,102
dataset_cordialidad\No\seq_29.npy,No,24,102
dataset_cordialidad\No\seq_3.npy,No,24,101
dataset_cordialidad\No\seq_30.npy,No,24,200
dataset_cordialidad\No\seq_31.npy,No,24,200
dataset_cordialidad\No\seq_32.npy,No,24,200
dataset_cordialidad\No\seq_33.npy,No,24,141
dataset_cordialidad\No\seq_34.npy,No,24,141
dataset_cordialidad\No\seq_35.npy,No,24,141
dataset_cordialidad\No\seq_36.npy,No,24,137
dataset_cordialidad\No\seq_37.npy,No,24,137
dataset_cordialidad\No\seq_38.npy,No,24,137
dataset_cordialidad\No\seq_39.npy,No,24,89
dataset_cordialidad\No\seq_4.npy,No,24,101
dataset_cordialidad\No\seq_40.npy,No,24,89
dataset_cordialidad\No\seq_41.npy,No,24,89
dataset_cordialidad\No\seq_42.npy,No,24,75
dataset_cordialidad\No\seq_43.npy,No,24,75
dataset_cordialidad\No\seq_44.npy,No,24,75
dataset_cordialidad\No\seq_45.npy,No,24,69
dataset_cordialidad\No\seq_46.npy,No,24,69
dataset_cordialidad\No\seq_47.npy,No,24,69
dataset_cordialidad\No\seq_48.npy,No,24,165
dataset_cordialidad\No\seq_49.npy,No,24,165
dataset_cordialidad\No\seq_5.npy,No,24,101
dataset_cordialidad\No\seq_50.npy,No,24,165
dataset_cordialidad\No\seq_51.npy,No,24,161
dataset_cordialidad\No\seq_52.npy,No,24,161
dataset_cordialidad\No\seq_53.npy,No,24,161
dataset_cordialidad\No\seq_54.npy,No,24,110
dataset_cordialidad\No\seq_55.npy,No,24,110
dataset_cordialidad\No\seq_56.npy,No,24,110
dataset_cordialidad\No\seq_57.npy,No,24,93
dataset_cordialidad\No\seq_58.npy,No,24,93
dataset_cordialidad\No\seq_59.npy,No,24,93
dataset_cordialidad\No\seq_6.npy,No,24,105
dataset_cordialidad\No\seq_60.npy,No,24,88
dataset_cordialidad\No\seq_61.npy,No,24,88
dataset_cordialidad\No\seq_62.npy,No,24,88
dataset_cordialidad\No\seq_63.npy,No,24,110
dataset_cordialidad\No\seq_64.npy,No,24,110
dataset_cordialidad\No\seq_65.npy,No,24,110
dataset_cordialidad\No\seq_66.npy,No,24,152
dataset_cordialidad\No\seq_67.npy,No,24,152
dataset_cordialidad\No\seq_68.npy,No,24,152
dataset_cordialidad\No\seq_69.npy,No,24,99
dataset_cordialidad\No\seq_7.npy,No,24,105
dataset_cordialidad\No\seq_70.npy,No,24,99
dataset_cordialidad\No\seq_71.npy,No,24,99
dataset_cordialidad\No\seq_72.npy,No,24,66
dataset_cordialidad\No\seq_73.npy,No,24,66
dataset_cordialidad\No\seq_74.npy,No,24,66
dataset_cordialidad\No\seq_75.npy,No,24,117
dataset_cordialidad\No\seq_76.npy,No,24,117
dataset_cordialidad\No\seq_77.npy,No,24,117
dataset_cordialidad\No\seq_78.npy,No,24,127
dataset_cordialidad\No\seq_79.npy,No,24,127
dataset_cordialidad\No\seq_8.npy,No,24,105
dataset_cordialidad\No\seq_80.npy,No,24,127
dataset_cordialidad\No\seq_81.npy,No,24,114
dataset_cordialidad\No\seq_82.npy,No,24,114
dataset_cordialidad\No\seq_83.npy,No,24,114
dataset_cordialidad\No\seq_9.npy,No,24,133
dataset_cordialidad\Perdon\seq_0.npy,Perdon,25,39
dataset_cordialidad\Perdon\seq_1.npy,Perdon,25,39
dataset_cordialidad\Perdon\seq_10.npy,Perdon,25,51
dataset_cordialidad\Perdon\seq_11.npy,Perdon,25,51
dataset_cordialidad\Perdon\seq_12.npy,Perdon,25,48
dataset_cordialidad\Perdon\seq_13.npy,Perdon,25,48
dataset_cordialidad\Perdon\seq_14.npy,Perdon,25,48
dataset_cordialidad\Perdon\seq_15.npy,Perdon,25,54
dataset_cordialidad\Perdon\seq_16.npy,Perdon,25,54
dataset_cordialidad\Perdon\seq_17.npy,Perdon,25,54
dataset_cordialidad\Perdon\seq_18.npy,Perdon,25,47
dataset_cordialidad\Perdon\seq_19.npy,Perdon,25,47
dataset_cordialidad\Perdon\seq_2.npy,Perdon,25,39
dataset_cordialidad\Perdon\seq_20.npy,Perdon,25,47
dataset_cordialidad\Perdon\seq_21.npy,Perdon,25,59
dataset_cordialidad\Perdon\seq_22.npy,Perdon,25,59
dataset_cordialidad\Perdon\seq_23.npy,Perdon,25,59
dataset_cordialidad\Perdon\seq_24.npy,Perdon,25,73
dataset_cordialidad\Perdon\seq_25.npy,Perdon,25,73
dataset_cordialidad\Perdon\seq_26.npy,Perdon,25,73
dataset_cordialidad\Perdon\seq_27.npy,Perdon,25,53
dataset_cordialidad\Perdon\seq_28.npy,Perdon,25,53
dataset_cordialidad\Perdon\seq_29.npy,Perdon,25,53
dataset_cordialidad\Perdon\seq_3.npy,Perdon,25,41
dataset_cordialidad\Perdon\seq_30.npy,Perdon,25,60
dataset_cordialidad\Perdon\seq_31.npy,Perdon,25,60
dataset_cordialidad\Perdon\seq_32.npy,Perdon,25,60
dataset_cordialidad\Perdon\seq_33.npy,Perdon,25,51
dataset_cordialidad\Perdon\seq_34.npy,Perdon,25,51
dataset_cordialidad\Perdon\seq_35.npy,Perdon,25,51
dataset_cordialidad\Perdon\seq_36.npy,Perdon,25,35
dataset_cordialidad\Perdon\seq_37.npy,Perdon,25,35
dataset_cordialidad\Perdon\seq_38.npy,Perdon,25,35
dataset_cordialidad\Perdon\seq_39.npy,Perdon,25,35
dataset_cordialidad\Perdon\seq_4.npy,Perdon,25,41
dataset_cordialidad\Perdon\seq_40.npy,Perdon,25,35
dataset_cordialidad\Perdon\seq_41.npy,Perdon,25,35
dataset_cordialidad\Perdon\seq_42.npy,Perdon,25,44
dataset_cordialidad\Perdon\seq_43.npy,Perdon,25,44
dataset_cordialidad\Perdon\seq_44.npy,Perdon,25,44
dataset_cordialidad\Perdon\seq_45.npy,Perdon,25,41
dataset_cordialidad\Perdon\seq_46.npy,Perdon,25,41
dataset_cordialidad\Perdon\seq_47.npy,Perdon,25,41
dataset_cordialidad\Perdon\seq_48.npy,Perdon,25,39
dataset_cordialidad\Perdon\seq_49.npy,Perdon,25,39
dataset_cordialidad\Perdon\seq_5.npy,Perdon,25,41
dataset_cordialidad\Perdon\seq_50.npy,Perdon,25,39
dataset_cordialidad\Perdon\seq_51.npy,Perdon,25,56
